"score", "k", "theta", "mu", "sigma", "c1", "c2", "c3", "c4", "c5", "c6", "c7", "c8", "c9", "c10", "c11", "c12", "c13", "c14", "c15", "c16", "c17", "c18", "c19", "c20", "c21"
-12.02375108873622,6.5555942896865576,1.2579282328240784,4.575115467416537,1.271443738877282,102.89690092647851,202.1393524450421,274.5131821610309,213.5793282317068,102.09262980521139,262.71374011255864,197.23849354574335,133.22531879106427,129.0869536249409,31.125559204165622,152.88258650336653,77.47793483987715,105.28217298050609,121.59857617193155,62.06618517535262,42.08899796084117,102.65533703711341,88.05940208889174,113.57539266713813,134.58701282744806,145.84385459451855
-11.042921835724492,6.575364649252244,0.2843351688441389,6.374883936478546,1.5241442967497487,512.0770150229441,1502.4727647906836,1002.3253990816814,714.2432498852838,370.2849257030879,1198.6252624011088,784.5054999494943,714.0649389973173,750.3060313722767,137.68029026512238,603.8225042093669,420.01863513607776,380.4029841101634,422.1359004640799,267.2519468461515,194.39459056595373,391.5483619021344,344.55693016297323,558.4403037982682,998.2598821018939,537.593580442454
-10.41431317630212,7.278341131293762,1.2215296092938153,5.364163447495442,1.5543691524761074,142.28480672908282,156.41689870693693,173.64257675754737,156.94963879247953,47.15478741268097,205.183609097785,149.71650736307515,201.96285934211014,164.41359168555147,21.625267812945072,147.94128141428274,100.82632926482216,90.57201889418084,74.54777884908971,60.0223463039325,39.14534810022256,89.29874865583193,66.01382012423099,201.5539446519772,142.74631520940562,152.59623475463798
-10.349774655164548,5.686598484148926,1.1806071410374583,5.327142720660996,1.4045526023475563,165.25837435730864,202.24976813085584,215.9051578603547,200.67811137684413,116.36208577574415,394.9220973548545,201.83913221721843,331.44901839654824,183.08225683053257,56.93847604576518,242.20914217249998,91.54068089256015,130.35140823488607,83.5717238022535,114.99750432771883,79.5462181122313,135.58231299925959,103.50770706814781,241.65896668685338,187.9202283348405,186.68019688948797
-12.02375108873622,5.429709557920607,0.2395133762804592,6.189095370754179,1.3742554083411316,725.6804913967785,1344.5852048345703,1311.4562236173392,810.1286352979234,397.916129833922,990.221738115647,1408.435060611905,1471.7249298821705,786.9828520478352,150.70085479678266,765.2388112490393,736.9415692869009,801.8035417885669,482.90540476645685,413.40061802648006,299.68263932784316,601.1878005086819,732.2673754851878,882.637709900309,1174.0689326714257,900.0507461569514
-10.557414019942792,5.910195554923633,0.20116067987039804,6.400971351868369,1.3742554083411316,687.4304528286739,1348.3643522743273,1648.7609659588488,885.9614156064714,501.2977082280021,2057.0035948548216,1425.334634132376,1047.91423346538,1218.697626985971,226.45695230066724,799.7700831029026,610.3742822973054,842.0394101446892,593.9804464843457,401.1385187049922,299.34867674031784,406.87710318739335,669.860437578822,1033.9659452567016,1024.5553235680134,1020.4197439861324
-11.330603908176274,7.424473309387124,1.3912804108364694,4.220880394025967,1.4045526023475563,136.62966992582227,155.29397677474282,232.30472598898461,164.22774332023107,55.69500209580784,131.4179867567643,127.93112723216866,166.5403703298681,121.48534699207032,29.66362740056869,79.67712886505574,73.69935105688751,77.35143044965032,92.80602768480773,48.111683900040674,44.033970324729694,79.35866344055492,89.52223135625476,120.34777355461185,118.89209242876056,158.12353821536468
-11.042921835724492,5.867636000132483,0.022663260056982,8.761809517447979,1.8521005681800313,10669.654166547678,13873.004334819707,14880.15289724701,13242.087388697315,3623.858125510159,11090.402551049163,10216.385920043951,10179.05701259468,10658.17801125525,2004.7911479140687,8381.619749396112,7453.783313909911,5182.095744293138,5364.827181868348,4496.412446506513,2268.3342341162956,5109.924969999036,6073.14073206057,12045.397125528743,7687.250032900828,9958.827843702184
-10.289150033348113,5.339241523038191,0.3429084176325843,6.432939777951033,1.6452162999463538,565.2485427199852,970.2897512053005,695.4750190314,1049.8634898406553,256.484613383688,734.3522062639088,1053.7545511660796,862.2025364771248,534.4555183586506,217.24796388167448,596.0096296490917,700.3887258850874,493.96365973776415,409.093856744107,264.0293506215585,311.64162705854017,568.7342222798303,332.6926872521616,1171.179470618253,608.6159244538203,784.6446153488243
-11.330603908176274,7.760047976704742,0.2843351688441389,5.916608445085901,1.5241442967497487,514.9174111954164,1012.5100959110928,751.6969744329415,512.4864808659753,217.38655465684872,1072.9956095871655,851.4010088502255,822.9547675672769,639.0463836900012,121.02661341964892,584.1868431056411,374.12592167255866,416.1343821368549,383.45565868975893,225.0734683944047,141.3149033872134,377.6714766096314,334.58510718032176,543.6888344616968,598.5002814400767,420.87251282795444
-10.724468104605958,7.242520481863225,0.29884501327526924,6.359125855910248,1.5241442967497487,451.13940530866336,743.1932336310645,753.9144658325989,684.020528654604,227.13549509131553,671.3913287290645,749.8695795293688,1011.0278453786634,541.3325566974922,94.87133267903441,893.4382935195173,502.7198919614999,405.4142369317615,348.8582863777146,308.0266099835758,138.38171679014346,340.73073159860127,395.10876502675285,562.9217660835824,632.1634170830108,696.1657879490974
-11.736069016284437,6.399650488302151,0.022663260056982,8.662205177424612,1.8521005681800313,11998.807445789373,9432.9345481385,13766.415676943134,10383.026644765334,2395.044577548687,11116.547421212957,10879.61549703826,14002.299682935332,10658.17801125525,1469.1837702246103,5877.867319650448,5676.944685017608,5400.044688092667,4903.046359953701,3700.5126482791975,3162.4323180951014,7215.733911911322,8056.457886170821,11720.625296139395,6977.3852831804215,11562.162495949808
-11.736069016284437,5.429709557920607,0.2395133762804592,6.629881907709322,1.3742554083411316,752.224613813999,1344.5852048345703,1819.7135149482447,909.0646195830675,397.916129833922,842.8733070882342,1405.3384627331518,1076.8032501964494,786.9828520478352,150.70085479678266,1136.0935344268285,803.7728512833703,801.8035417885669,637.172721394658,413.40061802648006,278.17574698306294,712.2065410189722,732.2673754851878,882.637709900309,1241.8680814215675,819.2190697609584
-11.176453228349015,7.278341131293762,1.0788184945108104,4.8695771581536285,1.6415937223681472,108.96122268471747,164.178778949957,182.7030106071544,172.55465740400302,71.4476517047522,177.5524826706748,253.77941498798586,201.54580256858802,146.94487286445758,31.829175323553972,142.35249740849991,100.82632926482216,98.29217310477266,71.35642870266376,40.91544029621421,42.34731941375355,127.73127643619979,140.47471278389008,199.28435786494998,217.1764144008693,180.39884905620238
-10.724468104605958,6.249828465746942,1.3592956557992482,4.953336059995513,1.500109231990085,105.92503746385118,195.08157702011235,262.5738207763425,306.17349658794353,56.023839860207666,187.99201394118097,187.88054148680516,186.4844479655169,144.5715193001217,20.97760853245128,152.21085009029167,123.43433922154851,124.47544832013931,67.23758954148417,55.80323863043027,51.173670033989794,102.46161856849038,96.63589385800279,233.75435729616163,198.72063574249984,166.70037236118188
-9.656627474604603,6.752619664489786,0.2843351688441389,6.394008091095418,1.5241442967497487,592.6787380527762,1004.7844743301723,801.7496506621112,491.44769903556085,234.80103869537783,951.8160091756233,957.8010904083744,687.2461394239715,577.4569029872174,115.29076123212775,494.77777778411695,391.64752770678416,390.4936218309862,356.2552005062238,274.8130932938306,289.6687094671206,618.6847248089761,443.97958218371775,755.0190234855124,745.8573306253267,745.6513405154463
-11.176453228349015,7.909067150445471,2.32952092372087,4.231472822822862,1.8597143977492454,59.00952274926957,68.6311527039615,85.9088304519232,62.81616464173382,33.6696586210063,103.68291364377352,76.86696627773316,93.95269167698984,46.36606417445639,18.40812410421255,73.15989127469807,38.3064930568997,56.30485079586938,41.58563187084582,20.75432239573568,17.067880037408376,56.593165380707106,34.595581513471075,71.02271926612896,90.32637644304214,61.658537903234986
-11.176453228349015,5.91469385825308,3.4897734226316555,3.7122341621563,1.7321536241649902,50.9482232490044,96.15842771566804,53.28490970948398,86.66763155722197,29.413542015292602,88.54482445250142,88.9717251357008,92.54082103231346,87.0847835771021,17.620353832136818,79.66052532301161,37.3330792834367,40.72492979714986,26.974847890587014,19.058159954772457,16.045718882456466,26.643718778064013,38.46524368043447,50.768963141940745,78.713776417788,92.2379902702426
-12.02375108873622,5.092957934764501,1.4556585793800025,4.535177321196075,1.4045526023475563,189.47209463185683,221.24271310264442,269.0165680226596,181.15370411197273,55.927459647724135,312.2675207295511,265.3223247036736,232.39794573820362,160.58877130715751,40.124486424679816,117.06567684682275,86.59023624548728,128.07811907689864,92.4868831708932,83.28563123598747,40.93757581200734,139.40592138712205,95.2095848406867,281.92758691118854,242.41660892303614,238.23152162856977
-11.176453228349015,5.174704947970603,0.19022992191900392,6.7448077929294,1.4775874490985677,1313.9320683630149,1828.3277233129422,2127.8179906356095,1259.3588864452768,694.9695351396978,1315.4770923544677,1474.604577031697,1759.0584698241828,1736.9591956932793,240.10550433850776,1031.9780919525306,637.7367621750228,970.9283787839195,638.37096181025,484.17958585756566,330.02419233641103,1240.9391251281545,832.548919130686,1451.9002298902728,1833.2502362073385,1516.9832129654378
-10.557414019942792,6.87840969995698,1.2886347427137266,5.1266514322704335,1.271443738877282,106.31125240173719,135.1288582795696,133.13307086724672,136.74424966546064,60.38971030418911,202.5075143399225,161.5677524547144,180.50246904029115,122.69358719992574,23.801229598270353,140.5688125407615,97.16561344804681,102.53604179482954,78.09197772938211,51.77080242209533,39.2632707063498,94.05860294216181,71.0917104759695,212.99465167782495,147.34113053158873,159.7230088263334
-11.736069016284437,6.732000219739699,0.40500691118829646,6.499248468952111,1.556283161776871,458.1956757952694,683.6217508433549,524.8301213299325,477.67341530662003,167.9752902547051,620.0968430125804,771.9635297727749,515.0763439749292,577.6835597074441,112.06759386850383,489.1876416742355,269.7406909380194,280.5980509026489,198.92273074056618,156.26950854781686,126.8665695872396,237.6158471857085,341.2853856855662,537.3567761470051,589.7672599254163,519.047311711363
-11.042921835724492,6.074207992375272,1.402686310236128,4.7103621017642245,1.3767259937225933,104.67569758527972,186.56338664490892,215.3155653299324,179.4627926669318,102.0217079047725,162.69513662464664,141.18027228920585,279.38903503884137,138.2419095823851,55.63239804711387,119.95959129266436,96.76876883612985,110.04775419692984,84.6704929555965,52.59907292186435,42.890591776577466,101.91690191306682,102.2683816206995,114.42162267888007,168.35597000857288,158.11384507189564
-10.92513880006811,7.056195873508107,2.4557007893493807,3.7644070380747436,1.4837973892727263,41.650625920565545,91.61567287450023,130.20726318497697,91.74257072786725,37.238185192485275,70.34689393386898,77.51699929372842,88.8681377928065,72.82533494393117,15.730505626612524,64.72129936288076,40.186455941359924,53.073384658362656,36.96680407149333,27.428375406184124,13.012205778322246,50.68182798608573,42.04274217517453,72.33835232936612,62.38854866909264,87.0687748977532
-11.512925464970229,6.505306280426957,0.32431571929645886,5.8636728833212395,1.6559686588059,569.1049701027974,1229.8217726565413,1215.2901742216804,597.3978715664566,209.66365432363082,766.928145343134,705.393925897282,1157.0650098675965,473.08773684451234,117.4715583593358,519.1288647564561,419.72704677426293,448.34326095098504,227.6667754441479,340.7153712326607,177.33454694505727,371.3553999523961,350.07621155944304,620.3625678679911,649.8882466579818,653.0141801785164
-10.92513880006811,6.167658119361077,0.884677178972938,5.205903992007184,1.4803148215962785,144.64221945852884,290.5106475684181,289.40861990630293,287.0710937929119,86.93202943509411,259.4004519375721,310.2073966523228,303.65404091426615,226.68541218782738,42.30852724113835,199.2229912084847,139.84573547450088,267.75274555065783,96.67093432919225,85.57317706399785,65.34258821809608,136.6938822063509,213.18415514106638,325.0622345166651,269.22844455074403,210.37233515576267
-10.724468104605958,3.6467816554054857,0.8063296272543001,6.066964726961534,1.4751455660437383,347.3369260391269,540.3322464877264,578.795726965646,533.5042118840543,162.11852952884985,362.10047869440393,738.1362951199865,769.429538540332,535.1778038765499,101.33990951896895,220.80327522916565,266.84485341323796,233.28660897502675,359.2309186953593,191.42565453086075,99.03415434313155,209.76058175770174,245.8344097007039,414.50853046909657,716.3561958794122,513.6991939875478
-10.41431317630212,7.397059323052174,0.5966963911034788,5.113660576150543,2.2632405739741435,209.82375244480312,510.9608069182453,388.1045026584273,299.66827371235945,141.03918960051396,394.05091206927585,317.54106217732044,311.2986725219022,271.7365873933552,59.54198011561179,242.55204159227802,180.2839718889263,149.0980512144381,142.75011176978265,213.73756334166578,89.3712595133473,189.46530603157805,169.79090864440545,356.138454887542,313.4282644292363,251.1824181836714
-12.02375108873622,5.935211656731316,0.9467329725815179,5.292682735644965,1.4803148215962785,222.938616870494,285.08659572398665,268.09649504421606,279.5656917456965,114.28815642218817,248.12124508650507,178.635781640195,334.5880452548613,284.1709419856428,65.93095300226892,207.11942513446024,165.86598109339792,149.18668096253836,137.9962264683111,117.15724511329886,68.12615032403578,217.54254876008045,110.88684105812807,176.97309136037347,263.883977403785,226.82320107476622
-10.48330604778907,6.129867859572586,0.07806193624816286,7.27755063450077,1.867772267204833,2473.9505476143495,3357.2324832089284,3601.4727285238996,3124.333631855634,1421.8612644679056,2421.830864330593,4651.430373197199,4421.7274047795945,2522.3588801206633,383.7844805520226,3190.002473491578,1332.2434112563494,1958.898621909187,1223.4859779455815,1035.9417916527386,892.5194270488861,1795.0389656874365,2387.7900334717797,5416.120883333744,2367.548939069308,2782.7747444017587
-10.177924398237888,7.225447385333095,0.07223412331973986,7.295910594497061,1.9672693259395009,1655.3051317674422,2182.959432662381,3185.466351739253,2194.604112480862,943.4979372594211,2942.0021614834827,3949.5560111974955,2776.9907903353806,2363.1012254524976,644.301877298647,2537.9352721065525,1547.4275200363963,1912.1385324462842,1115.742764134561,1005.0848450236703,678.7376430381819,1382.709439431241,1360.3987942164722,2704.6622524205054,3786.914751186665,3550.401741091387
-10.92513880006811,8.083415831570559,0.8045872088549868,5.467343947024264,1.6776624957775828,159.48478513796644,268.36983756469255,264.8682768065862,221.42228184169753,73.91527648294962,246.13749229236757,313.06808984539276,328.1129151194617,221.28125684049735,47.32573023547775,178.34960162046997,118.21433941086637,220.1758186567899,117.45955949340438,106.81686216374642,72.35092766483385,120.52544993258837,106.125283825332,182.8267230381768,216.75868180825483,272.2926898427691
-11.512925464970229,5.842792680348129,1.1431706854623906,4.611365791630346,1.4456521333558376,119.48023657963252,312.53296922045575,226.48327675624688,173.98470785047238,66.15149062641835,267.64699270661595,291.65080783205815,179.23883016834333,165.06452932661085,36.23833642031407,164.76683775745812,107.03591246092752,125.59293067911486,114.64047374275904,51.580192418887414,68.96663082707059,141.48393204970824,113.64215476978696,187.6826218281779,281.0388724431704,205.6184983779579
-11.330603908176274,4.86811343903342,0.25115941595054914,6.87550253301726,1.625557993220234,604.6040921697686,1964.3732658992315,1389.6435068535386,1093.461981670264,459.7104696098414,1479.9695643822802,1331.2165444555692,1197.5406811713258,852.7886721093107,210.80643378345786,853.2921749187394,566.1063883329807,531.1323465354817,528.5989842420307,328.04465733977844,318.3981779520208,636.2902838925644,527.2612749248366,1079.165621421756,1342.9547609330002,1524.4390737977974
-11.042921835724492,6.020272364737998,1.125298376793538,4.887424952900753,1.4456521333558376,203.18669184337975,358.6974263622145,176.57015523078792,259.34527135734135,117.60878575585747,142.61537717317083,173.2016983771988,251.3807726559556,165.06452932661085,59.254096692466824,170.59674457949632,125.7137156705197,137.8887044685867,149.11581750360935,52.90439470584414,58.85026955309281,227.4400281512963,117.73512510465433,220.3075177014244,219.80439088127937,165.25849538049295
-9.986869161475179,6.184332041932352,0.4898213096312476,6.9564350156631285,2.121289231887589,283.94893590594586,600.317986396212,660.2259933519679,395.6166737423727,235.2968399988609,438.7169217529505,633.0255216336625,681.9196419076502,432.4494273962106,118.52815805460956,381.7072040476643,265.48101278887276,290.1817172938117,207.25603774589104,168.92962490065185,116.7218224651705,246.85034191815572,171.47643920359127,341.22521432345735,375.56593006239433,470.58563832946953
-12.429216196844383,6.093986793758714,0.2706360729730163,6.290181324160899,1.6878488617937815,618.9871282419297,1070.1686337858876,960.7125749724479,656.853805978664,284.0903284136691,901.3497382695557,754.7296673019362,899.1610733496186,665.5414660333118,120.44716955412547,650.8216352984771,463.61155863097906,543.9434103578453,342.0730900106,296.76370485465344,238.1725381108882,387.79085547762827,479.6236671419447,653.6148063963706,1138.2681787691204,882.5848095471051
-12.02375108873622,3.1328837624841595,1.0242234918238462,5.717745661706993,1.5078066200632654,515.2032097359503,531.6942436989872,607.0256743244943,295.46495870162363,233.9231810755071,619.8523485089106,424.79194395023626,303.56846581221214,577.6995731876304,53.86147623791723,559.1548515205196,219.59856291450245,212.44340827225784,174.1482244137219,192.74111959830736,229.23689876988084,415.6368544692749,256.21272217220246,435.1361163721809,433.0608236070589,567.7862054065208
-10.41431317630212,7.762478410542652,1.0788184945108104,4.768839721768499,1.5543691524761074,151.0810652608088,164.178778949957,243.49581172596237,172.55465740400302,85.5965557707527,215.67742240858826,232.5532514406407,184.03333211186123,149.59659568965185,31.829175323553972,158.9933159869134,100.82632926482216,76.76560624159521,100.7024406348356,56.15312766945319,38.71415943251932,112.97286392523792,123.28888065678753,188.54123016414673,143.22166599953215,227.68095966916079
-10.819778284410283,5.91469385825308,3.4897734226316555,3.7122341621563,1.7321536241649902,50.9482232490044,96.15842771566804,53.28490970948398,86.66763155722197,29.413542015292602,88.54482445250142,88.9717251357008,92.54082103231346,87.0847835771021,17.620353832136818,79.66052532301161,37.3330792834367,40.72492979714986,26.974847890587014,19.058159954772457,16.045718882456466,33.8158953365708,46.01727995398561,50.768963141940745,78.713776417788,65.90509646355049
-11.330603908176274,4.950437759360978,0.2160705568564279,7.5938901732873045,1.4084981193811292,1146.3873086513893,1983.4907372656046,1795.902799672771,1763.3292011202743,546.4101008963947,1885.1400736503465,1555.359735047097,1501.9026924845418,1133.325863076109,339.5737061742092,1091.210114727102,673.2622783431199,1071.2711615067078,737.1049960303444,503.9007610825042,347.56967927173116,757.4431469150613,623.1730824025444,1101.3047588278737,1469.4666194464155,1290.8849682303962
-9.986869161475179,6.8984158597550715,1.1253197045963939,4.879152353157647,1.271443738877282,99.04853583147444,168.0905471998967,246.6455095924714,151.70469089607442,95.6423254627238,209.84562117984507,253.06405557709644,195.87850668501096,166.796467672664,35.41791222068872,119.57125510269489,104.97987484488101,133.0984663571015,76.9621448126396,60.9567292513395,40.42331013904701,90.34690319794186,143.8267818315457,164.79162755261632,174.22498204633405,175.35915344839498
-10.231991619508165,5.27952070351383,0.07909857160755933,7.035553246135525,1.4098330351615829,2540.5507611139337,4190.383845653826,3415.1892143974264,3844.8855050604707,898.2634053712485,4690.333400047669,4860.942269863301,2881.9605519179895,3224.3234467422726,820.4307890172895,3788.676749965396,3048.3207797570685,2521.392958988428,2682.6749834942334,1027.6234475159201,829.7401326235849,1623.6331210359353,1773.793575282661,2943.6359085052195,4089.938032706061,3259.7099024175827
-10.557414019942792,6.074207992375272,1.413024801606315,5.283891025275525,1.3767259937225933,109.42154581074098,180.17778294792978,191.17607989902785,161.7454318882672,66.17050837257335,176.04678818443836,178.14268357616572,196.72584635763528,161.90986131552904,58.13579265191246,100.61694162949696,91.07436971437247,97.40380778107843,89.83648071423372,60.198376517661046,56.45570388411613,134.3245274494942,93.5917409363618,118.27941661182524,186.73799589734318,204.3578843058008
-11.512925464970229,7.865503080184622,2.32952092372087,4.197563903366245,1.8597143977492454,56.034680153384706,107.84973945482605,90.30075695701026,56.19250165313776,34.304365282387614,108.30550771065198,95.54335502529463,106.89759602590843,64.35868805160652,14.940623149793295,67.83155123904614,56.86438688142206,52.70905290800089,43.23845393483782,22.15519350785383,19.875093341409226,56.51617776637476,48.10961855625054,53.23340525852939,74.03495236456375,87.25816870816033
-11.176453228349015,3.8361921284766645,0.519293647701774,5.877005303156063,1.6884963565977233,414.06614069901156,717.2433530672097,710.2782216638923,1034.6396699559455,191.3709215870442,883.612537109612,568.6199526042947,1080.6433835477937,464.7459164612393,141.30394316610275,790.4998798008656,646.2694765657577,398.8288597072929,198.9374716619365,280.6705602215428,239.94143224252454,333.27339187572016,410.3319506952538,603.3473770353155,341.12194187255056,781.247846006683
-10.077840939680906,6.12903199163417,0.313367277385358,6.032570726646055,1.7811632835416342,375.6933113024391,783.5603710492212,742.6259356867236,1160.118358312943,316.22693685688586,681.2834178401014,898.8454209477386,834.3506197819062,561.1822859146453,172.24986824341903,388.40537281249436,431.33982439885443,438.06354640543606,352.28436149620256,314.71242331803876,186.26208333794045,426.20123604976254,454.21378961359085,755.978404729765,944.7839456390374,743.4390768436463
-10.289150033348113,6.002844812344938,0.2408093329748371,6.589250923336263,1.9050783117082943,694.8286206963926,931.4879936880128,907.0927557986197,916.7260080001926,493.42703867451297,1400.7991147931493,1086.1715849959999,1294.7502885685226,734.571130976176,215.59133720870068,791.6066731337235,721.727853871026,563.5201642036371,396.98179148576617,329.2991943663937,186.59367444469365,517.991992143234,586.9841217199448,906.1724129120428,822.3370415769599,894.6897673744993
-9.625855815937848,6.269226790074453,2.84962432648443,4.450841863527735,1.7253287974781768,61.45522877896719,99.85354164525778,82.59225072085496,88.93391391651423,29.996926104767827,114.65675104156148,85.38168639783582,73.82426116010095,63.319724639961734,13.249668747366918,60.880176432100626,49.146903573198216,54.57536857778777,39.52292680455506,33.248294525499084,18.193022886297037,38.10780063911319,40.86888325537552,69.85995376556347,56.05966489468728,81.0660890602638
-13.122363377404328,5.369906620303761,0.07284643643340648,8.461066075245338,1.7545370695863292,3463.2605494146865,4691.645574423025,6594.833840652151,2515.691057184997,1635.8551697359635,2845.098264792826,5657.381027238061,4138.1238771181925,3288.7196137753144,453.3902410628605,2381.5350413854794,1676.2214606034293,2250.4653702898304,1613.6933765153,1697.44423758788,1148.1363571816755,2527.6302307346978,1761.602636094758,4552.364637367373,4320.103424805892,5107.923766852282
-10.031320924046012,6.240133144425395,0.313367277385358,6.043130852311373,1.7811632835416342,557.4488396988357,777.1661675037406,742.6259356867236,1195.9493065276533,270.03661055131266,824.925509693501,898.8454209477386,611.1127001913527,564.6796033039399,182.94655966229575,546.4983002176496,367.7770216538894,430.4413818996961,372.99195950598664,296.06066430007166,171.32082899313076,376.9468551638934,357.5992432308525,716.5910969472237,469.4913243703979,935.7410296122231
-10.637456727616328,6.869232136106529,1.1819295187553518,5.324450092781822,1.635360354104993,122.59521878664452,174.74435829424706,201.7288288812973,222.6939926256798,66.25207789482985,188.1444980815072,204.33986995374363,244.782739776883,158.8268166587355,42.55334389298897,123.2303346099441,176.96832792899028,95.73313535890966,121.64926871928247,53.92377116736121,58.94926188296957,67.94437812251977,69.37267847538025,140.31144289350408,244.64767481158214,217.1425846427288
-11.042921835724492,7.595068967652969,1.2886347427137266,4.555103258452788,1.271443738877282,102.07331123016849,140.41273446202064,195.76915138000555,117.78764265945179,60.38971030418911,149.95613952851434,190.80685318967585,233.80546216948972,142.21961388646088,53.34268276770058,122.11300567516747,97.44194275314372,135.4198258752898,58.67038491615023,41.819934696165795,47.38322805190187,87.53273070109684,67.82964404996414,184.05646321276373,109.81108046726476,150.31134468830675
-10.077840939680906,6.9001377740519425,0.2847860816541344,5.945673380195975,1.4231745414141552,442.9508788707256,766.7998111501206,957.0712963967785,542.3214853332081,270.4216471073374,968.2243800503439,656.1977995832683,790.8303176274887,668.0114980708926,199.74127025123977,554.0094678755048,453.2112829509574,499.3379258461485,307.1315495762403,228.84374758956824,183.30647128759384,377.6075420874448,481.4672661075224,665.9292763540705,497.3480597412766,896.3795260996037
-12.02375108873622,5.516150059051147,0.2160705568564279,6.8174119242362075,1.4084981193811292,953.7337221262352,1869.162249281224,2278.7246620071305,1152.0597247032356,312.15960981591707,1180.4384215069751,1127.821973142246,1340.004667040592,805.5518978048142,232.76741888570865,853.4294081444837,978.7874544717001,609.3104152754838,742.8386422597241,351.20393137354336,347.56967927173116,741.3678938498176,371.77345951457863,1192.0602531482364,917.7425821390531,1114.7633019051054
